#AdjRefG: Iteration 21 number of channels 4
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
  -1.190366E+02   -1.706960E+02   -1.636969E+02    6.536368E+01  -2.785778E+00   -1.530808E+02   -2.325407E+01   -5.261212E+00   -9.385433E+01   -1.308761E+02    3.299821E+01    1.377435E+02   -4.329094E+01    3.645218E+01   -1.565107E+02   -9.181304E+00    2.089444E+01    7.680869E+01   -1.693033E+01   -5.793732E+01 
  -1.095558E+02   -2.024299E+02   -1.350135E+02    3.735173E+01   5.538678E+00   -1.279676E+02   -1.229135E+01   -3.887811E+01   -1.008924E+02   -1.501043E+02    4.991150E+01    1.564103E+02   -3.601790E+01    2.089231E+01   -1.609736E+02   -3.954951E+01    2.181585E+01    5.474972E+01   -1.166001E+01   -4.063095E+01 
  -8.116539E+01   -2.279378E+02   -1.013487E+02    2.159897E+01   1.653765E+01   -1.076344E+02   -1.055374E+01   -6.354951E+01   -9.851483E+01   -1.594132E+02    6.730738E+01    1.737944E+02   -2.892502E+01    3.249233E+00   -1.523133E+02   -7.186913E+01    2.973680E+01    3.586059E+01   -5.789092E+00   -1.677677E+01 
  -3.955672E+01   -2.452500E+02   -5.968524E+01    1.430455E+01   2.718630E+01   -9.484473E+01   -1.381196E+01   -8.104243E+01   -8.803657E+01   -1.574132E+02    8.721569E+01    1.891181E+02   -2.324091E+01   -1.475970E+01   -1.333107E+02   -1.036042E+02    4.453447E+01    2.176760E+01    2.217404E-01    9.833107E+00 
   4.496944E+00   -2.520208E+02   -9.230405E+00    1.048040E+01   3.334791E+01   -8.871565E+01   -1.640831E+01   -9.338777E+01   -7.263359E+01   -1.443114E+02    1.109215E+02    2.012220E+02   -1.980684E+01   -3.234189E+01   -1.094893E+02   -1.318484E+02    6.358946E+01    1.334813E+01    5.745735E+00    3.449459E+01 
   3.818737E+01   -2.462966E+02    4.713858E+01    5.090625E+00   3.117167E+01   -8.512390E+01   -1.315944E+01   -1.020079E+02   -5.679616E+01   -1.218502E+02    1.386443E+02    2.083340E+02   -1.901542E+01   -4.960284E+01   -8.784086E+01   -1.536047E+02    8.282728E+01    1.028039E+01    9.494558E+00    5.236922E+01 
   5.057887E+01   -2.275373E+02    1.027455E+02   -6.009081E+00   1.851158E+01   -7.831921E+01   -1.321517E+00   -1.073519E+02   -4.519901E+01   -9.281281E+01    1.694068E+02    2.080141E+02   -2.091721E+01   -6.729057E+01   -7.498862E+01   -1.661869E+02    9.818351E+01    1.088526E+01    9.648781E+00    5.951563E+01 
   3.613985E+01   -1.974892E+02    1.485003E+02   -2.538730E+01  -4.132456E+00   -6.321282E+01    1.809064E+01   -1.090199E+02   -4.127350E+01   -6.030092E+01    2.010825E+02    1.974317E+02   -2.539756E+01   -8.639622E+01   -7.529950E+01   -1.676944E+02    1.069434E+02    1.242079E+01    4.626660E+00    5.389526E+01 
  -3.256577E+00   -1.604834E+02    1.754385E+02   -5.359556E+01  -3.350243E+01   -3.752910E+01    4.020325E+01   -1.061904E+02   -4.596157E+01   -2.707818E+01    2.306208E+02    1.740404E+02   -3.228651E+01   -1.077054E+02   -8.952128E+01   -1.574698E+02    1.084939E+02    1.182928E+01   -5.864272E+00    3.602420E+01 
  -5.855022E+01   -1.229009E+02    1.775903E+02   -8.897131E+01  -6.437491E+01   -3.019936E+00    5.758946E+01   -9.811363E+01   -5.714960E+01    4.768320E+00    2.544589E+02    1.365487E+02   -4.130299E+01   -1.313909E+02   -1.144021E+02   -1.364242E+02    1.042773E+02    6.741651E+00   -2.005586E+01    9.017811E+00 
  -1.159108E+02   -9.183405E+01    1.541762E+02   -1.277446E+02  -9.102512E+01    3.474948E+01    6.265757E+01   -8.450019E+01   -7.009018E+01    3.374896E+01    2.691120E+02    8.591224E+01   -5.183678E+01   -1.567288E+02   -1.434643E+02   -1.071112E+02    9.704132E+01   -3.603690E+00   -3.412907E+01   -2.204545E+01 
  -1.606252E+02   -7.328773E+01    1.103053E+02   -1.645422E+02  -1.088943E+02    6.803331E+01    5.035400E+01   -6.574492E+01   -7.877498E+01    5.857858E+01    2.718812E+02    2.597254E+01   -6.268946E+01   -1.820016E+02   -1.687428E+02   -7.347803E+01    8.973351E+01   -1.789800E+01   -4.318706E+01   -5.129178E+01 
  -1.812530E+02   -7.047349E+01    5.585127E+01   -1.933367E+02  -1.159154E+02    8.943160E+01    2.022454E+01   -4.301994E+01   -7.785346E+01    7.773096E+01    2.615455E+02   -3.660691E+01   -7.196496E+01   -2.046329E+02   -1.829860E+02   -4.028834E+01    8.448079E+01   -3.300316E+01   -4.293283E+01   -7.342150E+01 
  -1.727687E+02   -8.276551E+01    2.815307E+00   -2.087585E+02  -1.130640E+02    9.444820E+01   -2.295917E+01   -1.829210E+01   -6.445046E+01    8.924090E+01    2.388577E+02   -9.327596E+01   -7.727554E+01   -2.215524E+02   -1.816552E+02   -1.230942E+01    8.202132E+01   -4.490222E+01   -3.142798E+01   -8.488103E+01 
